sample_id,speaker,sample_number,audio_path,blendshape_path,phoneme_path,word_alignment_path,text,duration_sec,n_frames,fps,split_type,split
spk14_095,spk14,95,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_095.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_095.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_095.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_095.txt,95,3.495646258503401,208,60,natural,train
spk14_096,spk14,96,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_096.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_096.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_096.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_096.txt,96,6.094648526077098,364,60,natural,train
spk14_097,spk14,97,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_097.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_097.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_097.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_097.txt,97,4.50766439909297,269,60,natural,train
spk14_098,spk14,98,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_098.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_098.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_098.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_098.txt,98,5.2896598639455785,316,60,natural,val
spk14_099,spk14,99,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_099.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_099.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_099.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_099.txt,99,3.311655328798186,198,60,natural,train
spk14_100,spk14,100,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_100.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_100.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_100.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_100.txt,100,3.9326530612244897,234,60,natural,train
spk14_101,spk14,101,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_101.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_101.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_101.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_101.txt,101,3.9786621315192745,238,60,natural,train
spk14_102,spk14,102,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_102.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_102.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_102.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_102.txt,102,3.8176643990929704,228,60,natural,train
spk14_103,spk14,103,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_103.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_103.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_103.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_103.txt,103,3.173650793650794,190,60,natural,train
spk14_104,spk14,104,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_104.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_104.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_104.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_104.txt,104,3.9786621315192745,237,60,natural,train
spk14_105,spk14,105,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_105.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_105.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_105.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_105.txt,105,3.610657596371882,216,60,natural,train
spk14_106,spk14,106,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_106.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_106.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_106.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_106.txt,106,4.760657596371882,284,60,natural,train
spk14_107,spk14,107,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_107.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_107.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_107.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_107.txt,107,2.920657596371882,174,60,natural,train
spk14_108,spk14,108,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_108.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_108.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_108.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_108.txt,108,3.1276643990929704,187,60,natural,train
spk14_109,spk14,109,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_109.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_109.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_109.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_109.txt,109,5.036666666666667,301,60,natural,train
spk14_110,spk14,110,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_110.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_110.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_110.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_110.txt,110,4.070657596371882,243,60,natural,val
spk14_111,spk14,111,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_111.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_111.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_111.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_111.txt,111,2.851655328798186,170,60,natural,train
spk14_112,spk14,112,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_112.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_112.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_112.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_112.txt,112,4.668662131519274,278,60,natural,train
spk14_113,spk14,113,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_113.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_113.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_113.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_113.txt,113,3.5876643990929704,214,60,natural,train
spk14_114,spk14,114,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_114.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_114.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_114.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_114.txt,114,4.369659863945579,259,60,natural,val
spk14_115,spk14,115,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_115.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_115.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_115.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_115.txt,115,4.62265306122449,272,60,natural,train
spk14_116,spk14,116,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_116.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_116.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_116.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_116.txt,116,3.6566666666666667,219,60,natural,train
spk14_117,spk14,117,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_117.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_117.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_117.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_117.txt,117,4.208662131519274,251,60,natural,val
spk14_118,spk14,118,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_118.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_118.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_118.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_118.txt,118,4.4156462585034015,264,60,natural,train
spk14_119,spk14,119,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_119.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_119.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_119.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_119.txt,119,4.04766439909297,241,60,natural,train
spk14_120,spk14,120,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_120.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_120.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_120.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_120.txt,120,5.726666666666667,342,60,natural,train
spk14_121,spk14,121,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_121.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_121.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_121.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_121.txt,121,3.4266666666666667,205,60,natural,train
spk14_122,spk14,122,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_122.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_122.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_122.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_122.txt,122,3.3576643990929704,200,60,natural,train
spk14_123,spk14,123,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_123.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_123.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_123.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_123.txt,123,6.035963718820861,361,60,natural,train
spk14_124,spk14,124,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_124.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_124.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_124.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_124.txt,124,4.04766439909297,242,60,natural,train
spk14_125,spk14,125,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_125.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_125.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_125.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_125.txt,125,3.8866666666666667,232,60,natural,val
spk14_126,spk14,126,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_126.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_126.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_126.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_126.txt,126,6.094648526077098,365,60,natural,train
spk14_127,spk14,127,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_127.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_127.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_127.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_127.txt,127,7.796666666666667,467,60,natural,val
spk14_128,spk14,128,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_128.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_128.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_128.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_128.txt,128,4.737664399092971,283,60,natural,train
spk14_129,spk14,129,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_129.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_129.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_129.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_129.txt,129,5.657664399092971,339,60,natural,train
spk14_130,spk14,130,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_130.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_130.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_130.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_130.txt,130,3.265646258503401,195,60,natural,train
spk14_131,spk14,131,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_131.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_131.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_131.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_131.txt,131,4.829659863945579,289,60,natural,train
spk14_132,spk14,132,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_132.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_132.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_132.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_132.txt,132,3.909659863945578,233,60,natural,train
spk14_133,spk14,133,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_133.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_133.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_133.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_133.txt,133,3.5186621315192745,209,60,natural,train
spk14_134,spk14,134,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_134.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_134.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_134.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_134.txt,134,4.093650793650793,245,60,natural,train
spk14_135,spk14,135,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_135.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_135.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_135.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_135.txt,135,6.370657596371882,380,60,natural,train
spk14_136,spk14,136,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_136.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_136.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_136.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_136.txt,136,6.485646258503401,388,60,natural,train
spk14_137,spk14,137,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_137.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_137.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_137.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_137.txt,137,3.9786621315192745,236,60,natural,train
spk14_138,spk14,138,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_138.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_138.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_138.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_138.txt,138,3.3576643990929704,201,60,natural,val
spk14_139,spk14,139,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_139.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_139.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_139.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_139.txt,139,3.771655328798186,225,60,natural,train
spk14_140,spk14,140,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_140.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_140.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_140.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_140.txt,140,4.668662131519274,279,60,natural,train
spk14_141,spk14,141,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_141.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_141.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_141.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_141.txt,141,3.840657596371882,229,60,natural,train
spk14_142,spk14,142,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_142.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_142.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_142.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_142.txt,142,5.404648526077097,323,60,natural,val
spk14_143,spk14,143,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_143.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_143.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_143.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_143.txt,143,5.381655328798186,322,60,natural,train
spk14_144,spk14,144,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_144.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_144.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_144.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_144.txt,144,3.9326530612244897,234,60,natural,train
spk14_145,spk14,145,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_145.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_145.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_145.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_145.txt,145,5.979659863945578,358,60,natural,val
spk14_146,spk14,146,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_146.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_146.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_146.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_146.txt,146,3.7026530612244897,222,60,natural,train
spk14_147,spk14,147,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_147.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk14_blendshapes\renamed_spk14\spk14_147.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_phoneme\spk14_147.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_aligned\labels_aligned\per_word\spk14_147.txt,147,3.3346485260770975,199,60,natural,train
